tenure_months,monthly_charges,has_tech_support,churn,contract_type_one-year,contract_type_two-year,has_internet_service_fiber,has_internet_service_none
51,50.4579947087249,1,0,False,True,False,False
60,30.112518818165828,0,0,True,False,False,True
37,96.53519939196538,0,1,False,False,True,False
16,103.9859572674042,1,0,False,True,True,False
62,36.971341639491065,1,0,True,False,True,False
19,44.27149867985832,1,0,False,False,True,False
24,104.541920170077,1,1,False,False,True,False
27,76.52889599539822,0,1,False,False,False,False
24,46.54732249976489,0,1,False,False,False,False
8,72.06224651714518,0,0,False,True,True,False
13,56.32461785621772,1,0,False,False,True,False
69,32.17519976476784,0,0,True,False,False,False
18,27.67273719282059,1,0,False,False,True,False
25,99.72395750228002,0,0,True,False,False,False
40,108.44965347938634,1,1,False,False,True,False
21,44.480896141213336,1,0,False,False,True,False
68,107.161684632885,1,0,False,True,True,False
22,40.2656921990431,0,0,True,False,False,False
47,28.504362130607117,1,0,False,True,True,False
13,105.91821994111083,0,0,False,False,True,False
23,33.13232497643174,1,0,True,False,True,False
5,34.72738084983267,0,0,True,False,True,False
71,54.31155164170095,0,0,False,False,False,True
12,31.60534593845689,0,0,True,False,False,False
70,64.93513167295461,1,0,False,False,False,True
45,73.79230312678857,1,0,False,True,True,False
57,80.64577755435457,1,0,False,True,False,False
9,27.748579745049145,1,1,False,False,False,False
18,63.75977437537936,1,1,False,False,True,False
38,107.41037960662108,1,0,False,False,False,True
70,56.21787575581461,0,0,False,True,False,False
43,22.23467884268573,0,1,False,False,False,False
69,102.49469294605576,1,1,False,False,True,False
60,43.751612059406014,0,0,False,False,False,False
1,86.00026045745994,0,0,False,False,False,False
46,112.82167956475944,1,1,True,False,False,True
34,108.99658687466815,0,1,False,False,True,False
64,36.262829631571705,0,0,False,False,False,False
43,51.938411683368514,1,0,False,False,True,False
7,103.44737434626283,1,1,True,False,False,False
9,34.68965688777793,1,0,False,True,False,True
66,44.03228807448306,1,0,True,False,True,False
68,65.87682899565928,1,0,False,False,False,False
46,80.9568533898464,1,0,True,False,False,True
25,114.51885797595445,1,1,False,False,False,True
66,21.023385640875752,1,0,False,True,True,False
63,64.96896733693397,1,0,False,False,True,False
44,116.7812136991523,1,0,True,False,True,False
63,67.52465265872004,1,0,True,False,False,True
28,48.89143158038118,1,0,False,False,True,False
35,74.65137087012036,1,0,True,False,True,False
46,79.61627979106774,0,1,False,False,True,False
6,104.91322479885106,0,1,True,False,True,False
64,46.44042979296454,0,0,False,False,True,False
59,106.13627189565668,1,1,False,False,False,True
60,67.37833623078222,1,0,False,True,False,True
2,80.29088114246855,1,0,True,False,False,True
45,80.8758325129553,0,1,False,False,False,False
72,42.64646916773949,1,0,False,False,False,False
12,69.53176469339087,0,0,False,False,True,False
55,105.10918822321445,0,0,False,False,False,False
59,43.11758831373943,0,0,True,False,False,True
33,54.63635031084943,1,0,False,False,True,False
26,23.945195292269144,0,0,False,True,True,False
28,93.64942087167792,0,0,False,True,False,True
67,36.97234397478729,0,0,False,False,True,False
11,32.94030005985679,0,0,False,False,False,False
4,68.82411294334305,1,0,False,True,True,False
20,59.27609189247192,1,0,False,False,False,False
42,87.89030208597069,1,1,True,False,False,True
51,81.61108004157211,1,0,False,False,True,False
58,71.13245436611265,0,1,True,False,False,False
56,93.66567352187904,0,1,False,False,False,True
17,60.069928124325294,1,0,True,False,False,False
36,70.01480831643994,1,1,False,False,True,False
59,76.50177689061105,0,0,True,False,False,False
68,106.11302430447812,1,0,True,False,True,False
46,69.92115035332668,1,1,False,False,False,True
13,25.57355265014021,1,0,True,False,True,False
37,117.4317637204414,1,0,True,False,True,False
46,79.82377598518966,0,0,True,False,True,False
19,39.39278202806804,1,0,False,False,False,True
38,117.25144821597426,1,0,True,False,False,False
4,32.32556199508817,1,0,False,False,False,True
34,51.11924443543765,0,0,False,True,False,False
32,93.59353919374456,1,0,False,False,False,False
18,24.66359004615904,1,0,False,False,False,False
3,76.48491709995744,0,0,False,True,False,True
12,56.41528191046055,1,0,False,True,True,False
61,25.41344084023208,1,0,True,False,False,False
43,24.027816273538782,1,0,False,False,False,True
40,99.55818365422827,1,0,True,False,True,False
21,81.3072309882715,1,0,False,False,False,True
46,30.97238012471201,1,0,False,False,True,False
25,67.55265216261934,0,0,True,False,True,False
57,107.04108285583004,0,0,False,False,False,True
29,62.93427833707744,1,0,False,False,False,False
51,38.90172827464972,1,0,False,False,False,False
68,98.630955271028,1,0,False,False,True,False
36,101.36360238018308,1,0,False,True,True,False
18,31.55566988363388,1,0,False,True,True,False
57,92.16296360047,0,1,False,False,True,False
63,56.83103820867317,0,1,False,False,True,False
65,96.26534899114844,1,0,False,False,False,True
63,114.7651653081089,1,0,False,False,True,False
19,38.52233308309379,1,0,True,False,False,False
17,111.56913500516376,1,0,False,False,False,False
65,65.25645034355827,0,0,False,True,True,False
28,92.54121231929705,0,0,False,False,False,False
54,77.83291027043042,0,0,True,False,False,False
41,118.50097478294462,0,1,False,False,False,False
63,59.795727729576925,0,0,True,False,False,False
10,82.55895834697526,1,1,True,False,True,False
46,105.98514719156633,0,0,False,True,False,False
69,78.179126477771,1,0,False,False,False,False
8,80.98687349855376,0,1,True,False,False,False
1,82.66436833117584,1,0,True,False,True,False
11,56.011771548900384,1,1,False,False,False,True
8,98.58004651879745,1,1,True,False,False,False
26,49.65015710239391,1,0,False,False,False,False
21,26.168029625309543,1,0,False,False,True,False
28,78.49361183390478,0,0,False,False,True,False
52,34.52328690763438,0,0,False,False,False,False
33,92.88341471223036,0,0,False,True,False,False
36,47.33839181137786,1,0,False,False,True,False
19,105.1282212216531,1,0,False,False,True,False
30,98.57821503937544,1,1,True,False,False,False
39,114.31631278533492,1,0,False,True,True,False
21,64.21541137865827,0,0,False,False,False,False
54,28.044320020933423,1,0,True,False,False,True
29,90.33409545189323,1,0,False,True,True,False
57,71.26839534499427,1,0,True,False,False,False
23,89.26134434251007,1,1,True,False,True,False
68,21.11993052557041,1,0,False,True,False,False
51,118.4871566113602,0,0,True,False,False,True
65,56.10944430073357,1,0,False,False,True,False
38,119.1507688278502,1,0,True,False,True,False
6,103.44542148916962,0,0,False,False,False,True
62,57.58839547956738,1,0,False,True,False,True
4,96.22325620441929,0,1,True,False,True,False
39,117.42425255217366,1,0,True,False,False,False
1,104.70469188705547,0,0,False,False,True,False
2,58.3509024492739,0,1,False,False,True,False
33,74.42367576104175,1,0,True,False,False,True
6,25.23487668096024,1,1,False,False,False,True
62,71.92800823952714,1,0,False,True,True,False
34,69.37988957157461,0,0,True,False,False,False
36,96.1110588485258,1,1,False,False,False,True
68,57.3315406365941,0,0,False,False,True,False
50,109.60155229616224,1,0,False,False,False,True
63,101.00693082292275,1,0,False,True,True,False
47,63.53893961280134,0,0,False,False,True,False
44,79.96863142280594,0,0,False,False,True,False
40,44.86918094711351,1,0,False,False,True,False
33,34.27848501395647,0,0,False,False,False,False
8,54.7028025325636,1,1,False,True,False,True
49,114.12590641776475,1,0,True,False,False,False
67,46.292424763214704,0,0,False,False,True,False
30,57.504069824021,0,1,False,False,False,False
50,48.45406102720561,1,0,False,True,False,False
8,67.57040781890562,0,0,True,False,True,False
40,36.46546882560296,0,0,False,True,True,False
66,20.53391419696885,0,1,False,False,True,False
42,25.11316381066972,1,0,False,False,True,False
15,59.20295348035913,0,1,False,False,False,True
12,105.61302203530458,1,0,True,False,True,False
8,35.31134457721984,1,0,False,True,False,False
24,24.397164162145483,0,1,False,False,True,False
42,37.023303243833055,1,1,True,False,False,False
33,58.80492700584143,1,0,False,True,False,False
39,46.55356056137621,0,1,False,False,True,False
24,62.36931519996424,0,0,True,False,True,False
68,104.27191235394686,1,0,True,False,False,True
47,76.91415704542683,0,1,False,False,False,False
70,30.736111845066777,0,0,False,True,False,False
38,114.2334494935037,0,0,False,False,True,False
35,46.23158501655346,1,0,True,False,False,True
18,34.60906997730861,0,0,False,False,True,False
29,37.5174863704181,1,0,False,False,True,False
1,118.60279281964296,1,0,True,False,False,False
16,45.42178290666882,0,0,False,False,False,False
4,34.87882838491529,0,1,False,False,False,False
15,115.90439968714075,1,1,True,False,False,False
31,112.22308698387296,1,0,False,False,False,False
15,25.267333182969715,1,0,False,True,True,False
32,30.280856173585395,1,0,True,False,False,False
46,90.01875608304566,0,1,False,False,True,False
2,90.47958361321868,0,0,False,False,False,False
34,95.84557473091266,1,0,False,False,False,True
64,104.03615053853188,1,1,False,False,True,False
7,115.88009542588478,0,1,False,False,True,False
65,82.05591954189987,1,0,False,False,False,True
15,103.52455477380023,1,0,False,False,True,False
62,105.79519454023364,0,0,True,False,False,True
37,46.518087513032285,0,1,False,False,True,False
51,41.23706553024978,1,0,False,True,True,False
56,41.98829897073491,1,1,False,False,False,True
67,69.49521337049916,0,0,False,False,True,False
8,53.86396946864684,0,0,False,False,True,False
28,111.88520512589096,0,0,True,False,False,False
1,86.10270582343671,1,1,False,False,True,False
17,43.419442561681294,0,0,False,False,True,False
35,57.796835564128415,0,0,False,False,False,False
10,37.05603780065185,0,0,False,True,False,False
12,117.08541978677002,0,1,True,False,False,False
21,59.85437143653825,1,0,False,False,False,False
40,95.18263884262532,0,0,False,True,True,False
5,117.7182906594996,1,0,False,True,False,False
43,117.64827762008709,0,0,True,False,True,False
45,102.30283087957643,1,0,False,True,True,False
57,45.00567585101532,0,1,False,False,False,False
4,98.39252791418876,1,0,True,False,True,False
28,64.13600786856215,1,0,False,True,False,False
23,22.00117236287748,0,1,False,False,False,True
44,29.421036361249374,0,0,True,False,False,False
19,75.76612476224163,1,0,False,False,True,False
44,49.23333112833825,0,0,False,True,True,False
52,92.08163164749156,0,0,False,False,True,False
53,104.31991416236852,0,0,True,False,False,False
30,99.29936513925114,0,0,True,False,True,False
6,107.12718509501173,0,1,False,False,False,False
52,104.3668375419441,1,0,False,False,True,False
15,92.67405652293196,1,0,False,False,False,False
50,61.96722921572683,1,1,False,False,True,False
55,36.74229477462512,1,0,False,False,False,False
26,21.930441671786664,1,0,False,True,False,False
8,45.425240261454384,0,0,True,False,False,False
15,20.41014504301671,1,0,True,False,True,False
30,48.480037424955086,0,1,True,False,True,False
10,57.18029912745357,1,1,False,False,False,False
15,80.21018301273497,1,1,True,False,True,False
43,72.46884120934774,0,0,False,False,False,False
35,86.43442914647144,1,0,True,False,True,False
14,20.338784798263912,1,0,True,False,True,False
21,105.76559882418272,1,0,False,True,True,False
26,104.70120353890836,0,1,False,False,True,False
58,38.148712485869865,0,0,True,False,False,True
21,82.80834765714354,0,1,False,False,True,False
28,96.22307896421692,0,0,False,False,False,False
56,119.75137456618958,0,0,False,False,False,False
69,82.81826045103551,1,0,False,False,True,False
5,49.22901727092532,0,0,False,False,False,False
56,117.71877391324183,1,1,False,False,True,False
40,32.72041193377809,1,1,False,True,False,True
9,31.16031994518918,1,1,False,False,False,False
30,74.92750081282486,1,0,False,False,False,False
42,79.90993251027524,1,0,False,False,True,False
37,50.9481579194867,0,0,False,True,False,False
26,78.8688974336016,1,1,False,False,True,False
18,31.10524443781093,0,0,True,False,True,False
44,48.888729937422674,1,0,False,False,False,False
36,103.59491109115685,0,1,True,False,True,False
21,65.4960317393011,1,0,True,False,True,False
33,97.91041873386466,1,0,False,True,True,False
16,99.79313675113156,0,1,False,False,False,False
13,86.21858857118336,0,1,True,False,True,False
34,95.45233074255646,0,0,True,False,False,False
23,65.0623425108169,1,1,False,False,True,False
64,51.43148787246922,1,0,False,True,False,False
54,42.5058345514672,1,0,False,False,True,False
39,117.32607433638994,0,0,True,False,False,False
5,57.47310225357599,0,1,False,False,False,True
57,114.50791978078318,0,1,True,False,True,False
31,52.810347584182175,0,0,False,False,False,False
69,61.473580252999376,0,1,False,False,True,False
56,78.31951618830459,1,0,True,False,False,False
42,92.4008792161554,0,0,False,False,True,False
8,47.0004996465014,1,0,False,False,False,False
21,105.53144643629383,1,1,False,False,True,False
26,68.58205588603991,0,1,False,False,True,False
53,22.10248072196022,0,0,True,False,False,False
6,91.77222547434914,0,1,False,False,True,False
50,39.566629562534246,1,0,False,False,False,False
48,44.33019279829672,1,0,True,False,False,True
21,77.07437417333199,1,0,False,False,False,False
14,61.74560710937415,1,0,True,False,False,False
1,44.23106063874477,0,0,True,False,True,False
16,35.158791190231945,1,1,True,False,False,True
23,59.29588066366823,0,1,False,False,True,False
16,70.45769678928005,0,0,True,False,False,False
16,47.14606630209909,1,0,True,False,False,False
51,40.24621836388314,1,0,True,False,True,False
35,99.1640072183063,1,0,False,False,False,False
7,101.68604805410224,1,1,True,False,False,False
67,81.01785762366418,0,0,False,False,False,False
70,81.3712181854228,1,0,False,True,False,True
26,68.85611605848416,0,0,False,True,True,False
17,75.77647590980618,0,0,False,False,False,False
63,64.41442022201196,0,0,False,True,True,False
44,33.537859601110114,1,0,True,False,True,False
41,54.84779757956553,0,0,True,False,False,False
5,36.03090395155689,0,0,False,True,True,False
51,110.37457706089415,1,0,False,False,False,False
37,108.969372532756,1,0,False,False,False,True
11,92.81044923677425,0,1,False,False,True,False
50,68.42661981097254,0,0,False,False,False,True
13,56.76580460591084,0,1,False,False,False,True
21,94.54670382070552,1,1,False,False,True,False
62,102.74457359796132,0,0,True,False,True,False
71,65.94387466183787,0,0,False,False,False,True
69,33.39412194000003,1,0,True,False,True,False
58,41.396173084079535,0,1,False,False,False,False
46,75.28417959847683,0,1,False,False,True,False
68,116.1578971038916,0,0,False,False,False,True
5,63.23338998786653,0,1,False,False,True,False
